@relation 'lineCommentData-weka.filters.unsupervised.attribute.Remove-R41,45-46,50-57,61,65-66,73,81,85-86,103-106,110-weka.filters.unsupervised.attribute.Remove-R30-34,37,40-43,49-52,56-62,65-68-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R25-26-weka.filters.unsupervised.attribute.Remove-R26-42,51-71-weka.filters.unsupervised.attribute.Remove-R27'

@attribute commentID numeric
@attribute diffSize numeric
@attribute insertStatement numeric
@attribute insertStatementWeight numeric
@attribute deleteStatement numeric
@attribute deleteStatementWeight numeric
@attribute updateStatement numeric
@attribute updateStatementWeight numeric
@attribute parentChange numeric
@attribute parentChangeWeight numeric
@attribute orderingChange numeric
@attribute orderingChangeWeight numeric
@attribute conditionChange numeric
@attribute conditionChangeWeight numeric
@attribute insertAlternative numeric
@attribute insertAlternativeWeight numeric
@attribute deleteAlternative numeric
@attribute deleteAlternativeWeight numeric
@attribute newAllLine numeric
@attribute oldAllLine numeric
@attribute subLine numeric
@attribute changeLine numeric
@attribute changeLineWeight numeric
@attribute firstDiffLocation numeric
@attribute tokenChange numeric
@attribute wordSize numeric
@attribute codeSimilarity numeric
@attribute oldCodeCommentSimilarity numeric
@attribute newCodeCommentSimilarity numeric
@attribute subSimilarity numeric
@attribute addWordNumber numeric
@attribute deleteWordNumber numeric
@attribute class {0,1}

@data
40196,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,4,2,4,0,7,11,7,7,0,0,0,0
40205,3,0,0,0,0,2,5,0,0,0,0,1,3,0,0,0,0,8,8,0,3,1,8,0,8,10,8,8,0,4,0,1
40207,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,8,0,7,10,7,7,0,2,0,0
40208,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,7,0,6,0,4,7,5,9,41,8,0,1
40210,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,3,3,6,1,6,10,8,8,0,4,0,1
40213,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,1,1,6,6,4,4,0,2,1,0
40214,3,0,0,0,0,2,5,0,0,0,0,1,3,0,0,0,0,8,8,0,3,1,3,1,8,10,9,9,0,0,1,0
40216,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,3,1,7,10,8,8,0,2,1,0
40217,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,5,7,5,0,6,8,5,5,5,6,0,1
40219,3,2,5,0,0,1,3,0,0,1,3,0,0,0,0,0,0,8,8,2,3,1,8,0,8,10,8,8,0,4,0,0
40222,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,8,0,1,0,7,8,5,7,22,8,3,1
40223,3,2,5,0,0,0,0,1,3,0,0,1,3,0,0,0,0,8,8,3,8,8,7,0,8,10,9,9,0,2,0,0
40225,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,3,0,6,10,5,5,0,2,0,0
40226,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,8,0,7,10,8,8,0,2,0,0
40228,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,3,2,3,6,1,0,4,10,2,2,0,1,0,0
40229,1,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,6,4,2,4,7,2,0,2,10,7,7,0,1,0,0
40231,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,6,4,2,3,5,4,0,2,10,8,8,0,1,0,0
40232,6,6,9,0,0,0,0,6,9,0,0,0,0,0,0,0,0,8,8,7,8,2,8,0,8,10,8,8,0,1,0,0
40240,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,6,10,6,6,0,2,0,1
40241,6,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,8,8,0,6,1,8,0,8,10,10,10,0,2,0,0
40243,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,8,0,7,10,8,8,0,2,0,0
40244,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,3,2,3,6,1,0,4,10,2,2,0,1,0,0
40246,1,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,6,4,2,4,7,2,0,2,10,7,7,0,1,0,0
40247,1,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,6,6,2,4,4,6,0,2,10,8,8,0,1,0,0
40249,6,6,9,0,0,0,0,6,9,0,0,0,0,0,0,0,0,8,8,7,8,2,8,0,8,10,8,8,0,1,0,0
40256,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,8,8,2,3,1,8,0,8,10,8,8,0,1,0,0
40258,5,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,5,2,8,0,4,11,10,10,0,0,0,0
40259,5,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,5,2,8,0,4,10,10,10,0,0,6,0
40261,5,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,5,3,7,0,4,10,10,10,0,0,6,0
40262,6,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,3,7,0,4,10,10,10,0,0,7,0
40264,3,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,8,0,8,10,6,6,0,1,2,0
40265,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,1,7,11,6,6,0,0,0,0
40267,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,3,2,3,6,1,0,6,10,4,4,0,1,0,0
40268,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,3,1,1,6,1,8,10,10,10,0,0,4,0
40270,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,0,6,11,9,9,0,0,0,0
40271,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,5,0,6,11,9,9,0,0,0,1
40273,7,7,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8,8,8,8,7,7,0,6,10,6,7,5,6,0,1
40274,1,0,0,0,0,0,0,8,0,0,0,1,5,0,0,0,0,8,8,0,1,1,8,1,8,11,7,7,0,0,0,0
40285,4,3,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,7,5,8,0,3,1,1,10,11,11,0,3,0,0
40289,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,5,1,7,0,6,10,6,6,0,6,0,1
40294,5,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,3,0,5,10,11,11,0,1,5,0
40295,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,8,3,0,6,10,9,9,0,1,5,0
40297,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,5,3,6,0,5,10,10,10,0,3,0,0
40300,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,1,0,6,10,8,8,0,0,1,0
40301,1,0,0,1,5,0,0,1,5,0,0,0,0,0,0,0,0,3,3,0,1,4,1,1,2,9,0,0,0,1,2,0
40303,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,1,0,6,10,10,10,0,0,1,0
40306,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,1,6,0,3,11,9,9,0,0,0,0
40307,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,6,0,5,11,10,10,0,0,0,0
40313,4,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,6,4,3,0,5,9,10,7,25,0,7,0
40315,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,6,0,7,11,10,10,0,0,0,0
40319,2,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,8,8,0,2,1,3,0,6,11,10,10,0,0,0,0
40321,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,6,0,3,11,9,9,0,0,0,0
40322,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,8,0,8,11,7,7,0,0,0,0
40324,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,7,11,5,5,0,0,0,0
40327,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,2,10,9,9,0,1,0,0
40328,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,6,10,4,4,0,1,0,0
40330,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,3,10,8,8,0,1,0,0
40331,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,1,10,4,4,0,1,0,0
40333,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,1,10,4,4,0,1,0,0
40334,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,1,10,4,4,0,1,0,0
40336,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,1,10,4,4,0,1,0,0
40337,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,1,10,4,4,0,1,0,0
40339,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,1,10,4,4,0,1,0,0
40340,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,1,10,4,4,0,1,0,0
40342,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,1,10,4,4,0,1,0,0
40343,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,1,10,4,4,0,1,0,0
40345,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,4,0,6,11,8,8,0,0,0,0
40346,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,3,0,7,11,7,7,0,0,0,0
40348,4,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,4,2,7,0,4,11,11,11,0,0,0,0
40349,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,5,0,5,11,6,6,0,0,0,0
40352,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,8,0,6,10,7,7,0,1,0,0
40354,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,4,0,2,10,7,11,37,1,0,0
40357,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,2,0,8,10,8,8,0,1,0,0
40358,7,6,5,2,2,0,0,6,7,1,1,2,2,1,1,0,0,8,8,6,8,0,8,0,8,10,9,9,0,6,0,0
40363,7,2,2,6,7,0,0,6,7,0,0,1,1,0,0,0,0,8,8,7,8,4,8,0,8,10,9,9,0,0,6,1
40367,2,0,0,2,7,0,0,0,0,6,0,0,0,0,0,0,0,8,8,0,8,10,1,1,7,11,8,8,0,0,0,0
40370,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,0,7,10,8,8,3,6,6,0
40372,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,6,0,4,10,10,10,0,6,6,0
40373,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,7,2,8,0,8,11,9,9,0,0,0,0
40379,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,9,3,0,8,11,6,6,0,0,0,1
40381,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,5,6,0,8,11,7,7,0,0,0,1
40382,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,5,7,0,8,11,7,7,0,0,0,1
40384,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,5,7,0,8,11,7,7,0,0,0,1
40385,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,7,7,0,8,11,7,7,0,0,0,1
40387,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,6,6,0,8,11,7,7,0,0,0,1
40388,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,8,6,0,8,11,7,7,0,0,0,1
40393,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,8,7,0,8,11,7,7,0,0,0,1
40394,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,5,6,0,8,11,7,7,0,0,0,1
40396,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,6,5,6,0,5,10,5,5,0,2,0,0
40397,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,8,0,6,0,3,9,11,11,0,7,0,1
40399,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,9,3,0,8,11,6,6,0,0,0,1
40400,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,4,1,7,10,8,8,0,0,1,0
40402,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,4,0,6,10,8,8,1,4,2,0
40403,2,2,7,0,0,0,0,1,4,2,7,0,0,0,0,0,0,8,7,4,4,2,7,0,6,10,6,6,3,6,0,0
40408,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,1,2,10,5,5,0,1,0,0
40409,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,2,1,6,10,10,10,0,1,0,0
40411,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,8,1,8,10,8,8,0,1,1,0
40414,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,4,1,8,10,8,8,0,1,0,0
40415,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,3,1,7,10,8,8,0,1,0,0
40417,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,2,0,3,11,4,4,0,0,0,0
40418,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,2,1,1,11,0,0,0,0,0,0
40420,3,2,5,0,0,0,0,5,0,0,0,1,3,0,0,0,0,8,8,6,6,2,7,0,8,10,8,8,1,6,0,0
40423,1,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,7,7,0,3,3,1,1,6,11,10,10,0,0,0,0
40424,5,2,4,3,5,0,0,5,9,0,0,0,0,0,0,0,0,8,8,2,7,1,8,0,7,10,6,6,1,4,0,0
40441,4,0,0,2,4,0,0,5,11,0,0,2,4,0,0,0,0,8,8,5,6,2,6,0,8,10,8,8,1,1,5,0
40444,1,0,0,1,5,0,0,1,5,0,0,0,0,0,0,0,0,7,7,0,3,3,1,1,6,11,10,10,0,0,0,0
40445,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,1,7,9,4,4,4,3,2,0
40447,2,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,8,8,0,2,1,1,0,5,10,9,9,0,1,2,0
40448,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,1,1,6,10,7,5,20,0,2,0
40450,2,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,6,6,0,2,4,1,1,5,10,7,7,0,1,2,0
40451,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,5,5,0,2,4,2,1,6,11,6,6,0,0,0,0
40453,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,1,1,5,11,9,9,0,0,0,0
40454,3,1,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,7,7,1,3,2,6,0,4,10,5,5,0,1,0,0
40456,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,4,1,6,10,8,8,0,0,2,0
40457,6,6,7,2,2,0,0,1,1,4,4,0,0,0,0,0,0,8,8,6,8,0,6,0,7,9,10,9,6,3,7,1
40460,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,7,0,8,10,7,7,0,1,0,0
40472,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,6,0,6,11,7,7,0,0,0,1
40474,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,3,0,1,4,1,1,2,10,11,11,0,1,3,0
40475,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,2,1,6,10,4,4,0,1,3,0
40477,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,1,0,6,11,5,5,0,0,0,0
40480,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,1,0,8,11,9,9,0,0,0,0
40481,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,1,0,7,11,5,5,0,0,0,0
40483,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,1,0,6,11,3,3,0,0,0,0
40484,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,1,0,5,10,9,9,0,1,0,0
40492,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,7,3,3,2,6,0,6,10,7,7,0,4,0,0
40493,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,8,3,3,1,7,0,8,10,8,8,0,4,0,0
40498,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,3,0,6,10,8,8,0,4,0,0
40499,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,3,0,6,10,9,9,0,4,0,0
40501,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,7,7,1,0,3,10,7,7,0,2,0,0
40502,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,7,6,1,0,3,10,7,7,0,3,0,0
40505,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,7,0,7,10,9,9,0,1,0,0
40507,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,3,0,2,10,5,5,0,1,0,0
40508,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,1,0,2,11,8,8,0,0,0,0
40513,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,6,0,8,10,7,7,0,1,0,0
40516,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,3,0,2,10,11,11,0,1,0,0
40517,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,3,0,2,10,11,11,0,1,0,0
40519,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,3,0,2,10,11,11,0,1,0,0
40520,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,8,5,6,0,8,10,7,7,0,1,0,1
40522,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,7,7,0,3,2,6,0,6,10,3,3,0,2,0,0
40523,2,0,0,1,4,1,4,1,4,0,0,0,0,0,0,0,0,7,7,1,4,3,3,0,7,11,6,6,0,0,0,1
40525,2,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,7,0,7,10,6,5,9,0,1,0
40526,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,6,0,3,10,6,6,0,0,1,0
40531,6,1,2,3,5,0,0,3,5,0,0,2,3,0,0,0,0,7,7,2,6,4,5,0,8,11,6,6,0,0,0,1
40534,6,1,2,3,5,0,0,3,5,0,0,2,3,0,0,0,0,7,7,2,6,4,5,0,8,11,6,6,0,0,0,1
40537,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,8,11,7,7,0,0,0,0
40547,4,3,6,1,2,0,0,3,6,6,0,0,0,0,0,0,0,8,8,5,7,1,8,0,8,10,9,9,0,1,0,1
40550,5,3,5,2,4,0,0,2,4,8,0,0,0,0,0,0,0,8,8,1,8,10,8,0,8,10,7,7,0,1,0,0
40556,5,2,4,1,2,0,0,6,0,8,0,1,2,0,0,1,2,8,8,0,8,0,4,0,8,10,8,8,0,1,0,0
40562,5,3,5,1,2,1,2,4,7,7,0,0,0,0,0,0,0,8,8,2,8,0,6,0,7,10,8,8,0,1,0,0
40567,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,3,0,5,11,7,7,0,0,0,0
40570,6,1,2,0,0,0,0,6,9,1,2,5,8,0,0,0,0,8,8,6,8,3,8,0,8,10,9,9,0,3,0,1
40583,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,3,11,9,9,0,0,0,0
40586,3,2,5,1,3,0,0,8,0,0,0,0,0,0,0,0,0,8,8,1,5,1,8,0,8,11,8,8,0,0,0,0
40589,4,3,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,4,4,4,5,3,0,5,8,8,8,0,7,1,0
40592,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,4,4,0,2,5,1,1,2,10,11,11,0,3,1,0
40595,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,6,0,7,11,11,11,0,0,0,0
40604,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,6,5,3,1,6,10,6,6,3,0,2,0
40606,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,4,0,3,11,9,9,0,0,0,0
40607,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,1,1,0,6,10,11,11,0,0,1,0
40610,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,8,0,3,11,10,10,0,0,0,0
40612,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,8,8,0,2,0,8,0,8,11,9,9,0,0,0,0
40615,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,3,8,1,0,6,11,8,8,0,0,0,0
40616,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,7,0,8,11,8,8,0,0,0,0
40618,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,1,0,8,11,7,7,0,0,0,0
40619,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,6,0,7,11,6,6,0,0,0,0
40624,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,5,11,11,11,0,0,0,0
40625,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,7,0,8,11,7,7,0,0,0,0
40628,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,8,0,7,11,8,8,0,0,0,0
40630,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,7,0,8,11,9,9,0,0,0,0
40631,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,5,0,2,10,3,3,0,0,1,0
40633,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,3,0,5,11,8,8,0,0,0,0
40634,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,1,1,0,3,11,7,7,0,0,0,0
40636,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,1,0,3,10,8,8,0,0,3,0
40637,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,7,7,0,4,3,7,0,6,11,7,7,0,0,0,0
40639,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,7,0,7,11,10,10,0,0,0,0
40642,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,6,9,9,9,0,0,4,0
40643,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,6,11,9,9,0,0,0,0
40658,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,0,6,11,7,7,0,0,0,0
40660,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,6,0,6,11,6,6,0,0,0,0
40661,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,0,6,11,8,8,0,0,0,0
40663,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,6,11,6,6,0,0,0,0
40664,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,6,11,6,6,0,0,0,0
40670,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,3,0,7,10,7,7,0,0,1,0
40672,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,8,11,7,7,0,0,0,0
40675,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,6,0,6,11,10,10,0,0,0,0
40676,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,3,0,8,11,9,9,0,0,0,0
40678,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,1,0,2,11,6,6,0,0,0,0
40679,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,1,0,4,11,6,6,0,0,0,0
40681,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,2,0,4,11,6,6,0,0,0,0
40682,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,1,0,6,11,7,7,0,0,0,0
40684,6,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,7,7,0,6,4,3,0,5,10,8,8,0,0,1,0
40685,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,6,6,0,3,4,2,0,4,11,11,11,0,0,0,0
40687,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,4,11,8,8,0,0,0,0
40690,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,3,0,6,11,6,6,0,0,0,0
40691,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,0,3,11,9,9,0,0,0,0
40694,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,3,4,2,0,4,10,5,5,0,2,2,0
40696,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,3,4,2,0,3,10,7,7,0,2,2,0
40697,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,3,4,2,0,3,10,11,11,0,2,2,0
